60,722,75,0,796,3174,3404,69347
1943,1360,28,20954,48861,55974,71,1335
71,44,617,0,4964,0,273,215
0,151,1,0,964,0,3674,1685
99,8,56,0,0,0,55,31
208,0,104,14,0,0,0,0
434,2,4,32,0,152,0,7
0,0,64,19,0,3,0,0
13,4,2,140,427,0,55,29
0,0,0,1309,0,0,19015,11
0,0,93,0,0,0,0,0
0,13,0,30,0,0,37,0
14,8,38,8,0,0,0,0
0,33,59,61,49,100,0,24
116,233,13,192,753,202,1,6
451,0,150,0,0,0,3,0
2,0,65,0,1,2,13,0
74,527,78,611,316,184,1,0
5,0,30,2,0,0,0,0
0,0,42,81,1403,0,0,0
37,0,37,0,0,0,0,0
80,326,24,0,0,215,10,0
0,108,0,34,0,14,0,43
43,49,0,54,0,0,15,0
438,31,111,0,56,10,0,0
18,18,0,390,0,135,0,3
16,0,95,0,0,0,0,0
0,0,113,0,18,33,116,1
67,16,9,0,59,178,189,1729
67,13696,0,0,26,5429,312,411
52,0,100,3,0,2,2,0
4,129,46,0,6,188,63,0
21,0,0,20,0,0,0,0
0,890,0,2723,1,4137,31,665
66,333,316,156,170,1172,121,41
0,0,24,41,224,0,0,4
0,66,235,88,418,11,2791,0
0,550,0,33,63,0,3742,122
0,0,88,0,0,0,0,0
403,10,51,8,65,434,132,85
247,0,8,182,109,63,0,0
58,24562,2,37,1143,4760,1,207
27,87,43,1,38,137,9,44
0,0,83,0,0,0,0,0
22,533,128,15,6293,227,1463,0
2,0,57,0,0,0,0,0
17,3102,4,12,40,1445,0,158
0,0,85,0,0,0,0,0
656,36,65,41,0,2,0,0
0,159,341,9,100,41,45,39
0,1,75,42,361,203,0,22
0,97,149,43,4120,2,13,1646
297,0,55,0,0,0,0,0
28,0,306,0,246,0,30,0
323,11,521,19,96,0,16,39
61,1,95,15,15,99,0,10
0,0,73,0,0,0,2,0
0,310,306,0,40,24,165,0
0,445,68,0,445,43,0,621
10,0,73,2,0,1,0,1
0,288,274,0,2696,0,101,43
0,0,84,0,0,0,0,0
0,0,177,14,1,0,0,0
64,0,130,0,1,0,1,2
50,0,85,0,0,0,0,0
125,13,0,47,126,74,0,0
1,976,34,0,6830,186,9503,147
0,6,32,0,68,0,0,0
0,0,20,0,0,0,32,0
0,0,798,292,149,0,1,0
585,41,2056,509,368,5273,277,17
8,11,156,39,706,167,84,428
0,0,82,0,0,0,0,0
66,0,104,3,0,0,0,0
0,5,0,955,207,8,4,48
40,109,0,1061,2,145,0,5
9221,1809,33079,1274,7342,22895,3744,2897
1,0,87,0,0,0,0,0
87,0,57,1,0,0,0,0
0,0,41,8,10,5,0,0
0,0,91,0,0,0,0,0
0,0,88,0,0,0,0,0
50,1,122,3,0,0,0,0
0,0,86,0,0,0,0,0
0,47,554,3,236,57,0,0
224,0,55,0,0,0,0,0
151,0,65,0,19,0,0,0
563,1,35,0,74,0,22,1
14,0,0,31,0,0,0,0
0,12,345,0,2,0,637,5
0,0,77,0,0,0,0,0
0,14,127,1,0,0,87,0
289,0,662,0,0,602,0,373
0,3,0,68,395,4,8,0
54,1,79,0,0,0,0,0
0,0,94,0,0,0,0,0
1,0,88,1,0,0,0,0
5,0,37,6,240,0,0,3
0,396,61,0,522,53,87,871
2,305,51,26,151,354,27,1
1,0,324,11,42,0,1004,1
21,7,122,41,111,8,0,0
0,0,38,65,0,87,0,0
3,0,338,195,0,22,0,0
0,0,88,0,0,0,0,0
86,3,40,1545,0,35,0,0
363,411,28,151,1632,1872,186,330
639,42,0,17,0,48,0,9
0,0,87,0,0,0,0,0
0,0,83,0,0,0,0,0
0,4,339,47,0,0,3,0
4681,347,0,32,9,182,48,288
6,0,170,1,11,193,0,11
31,0,355,72,67,12,0,1
1,333,2,79,0,195,4,0
1,588,12,72,0,252,2,0
534,1217,634,19193,1783,11222,835,164
0,175,277,142,1692,0,12,5
605,0,39,9,0,0,0,0
0,0,51,1,5,0,55,0
0,54,0,163,170,0,0,19
0,97,18,0,0,86,2513,49
0,0,114,139,0,0,9,0
0,294,0,67,0,32,0,150
1,0,52,21,25,0,0,0
0,0,88,0,0,0,0,0
18,0,53,0,0,0,1,0
25,0,44,0,0,0,0,0
164,535,89,0,14,220,0,6
29,0,2,40,0,0,20,0
57,0,98,0,0,15,0,0
0,0,90,0,4,0,0,0
149,283,1,642,0,1661,0,664
6875,318,477,280,1386,2880,1036,411
33,0,91,0,0,0,0,0
0,0,26,0,0,8,8,0
27,145,157,209,646,2010,26,1163
136,0,172,65,2,0,0,0
6,0,81,0,0,0,0,0
0,93,59,21,662,0,39,16
3,0,9,48,1,1,0,5
0,0,73,0,324,40,29,8
3,0,1,36,12,0,41,0
76,1,133,168,2,83,0,11
43,15,84,69,0,60,0,0
1,4952,0,1,0,1350,2,99
0,3624,0,0,0,300,0,0
0,8,0,61,0,0,0,108
0,0,74,39,118,8,6,4
0,0,85,0,0,0,0,0
235,0,14,200,0,0,0,0
0,484,1499,11,609,369,583,525
41,0,53,0,0,101,39,0
502,9,74,20,0,0,20,11
0,0,84,1,0,0,0,0
0,0,58,10,0,0,0,3
0,0,85,0,0,0,0,0
20,16,0,1024,1,62,8,7
0,75,50,2,0,40,105,2
0,5,182,0,40,0,22,145
0,25,0,147,133,30,40,5
9,745,29,600,1580,254,68,118
0,0,83,0,0,0,0,0
11,0,54,27,303,0,0,0
65,5,64,0,2,43,0,0
92,1,380,464,725,5333,45,55
0,37,1,102,2406,0,432,46
10,4,0,107,0,0,25,403
82,40,197,1,130,279,71,0
0,27,150,0,44,40,9,103
1,0,90,0,0,0,0,0
4120,241,1855,176,4314,569,261,145
43,0,120,335,183,288,0,0
0,0,83,0,0,0,0,0
259,0,162,0,0,0,0,0
0,0,69,0,11,0,4,0
0,0,43,25,0,27,0,0
120,0,60,0,257,330,85,0
0,0,74,0,0,0,0,0
224,0,316,226,173,209,0,4
714,6,7,0,199,254,441,254
1,0,85,0,0,0,0,0
529,431,64,15,81,885,297,0
449,0,18,277,0,36,56,0
35,0,59,0,0,4,0,0
544,0,112,132,191,2914,20,3
20872,1,1609,4,0,0,369,9
107,0,981,9,138,989,0,0
21,6,461,47,244,103,73,0
150,0,112,108,0,0,0,0
0,0,71,0,1,50,0,0
0,11,0,0,0,0,2713,978
1161,18,26,3,4,1086,27,37
236,0,44,0,0,0,0,1
0,203,0,826,381,525,184,53
0,4147,81,96,6399,195,254,317
0,0,39,0,0,0,0,73
211,0,64,1,0,0,0,0
1,67,0,123,55,26,58,3
257,0,1538,59,408,3485,399,55
1249,7,5058,184,105,4779,440,137
226,679,277,179,261,7060,177,1401
68,0,71,25,0,0,0,0
13068,2154,6231,5115,5744,54808,3058,2115
9196,143,928,76,384,5949,343,216
923,31,26,13,0,151,0,41
1,36,23,0,26,75,13,0
492,0,0,62,0,52,0,0
1,0,59,14,0,46,5,0
301,5,100,0,0,1,0,0
84,22,217,3,507,314,42,101
11,0,155,7,21,0,0,28
241,0,53,0,0,0,0,0
0,0,118,0,17,0,0,43
0,9,126,0,323,0,0,25
31,42,19,2576,2825,0,1560,75
28,2,13,2026,1416,0,604,46
133,0,68,0,0,0,0,0
0,0,81,0,0,0,0,0
0,0,80,3,0,0,0,0
1,3,196,11,470,270,43,127
6954,3,597,0,66,1138,119,0
0,0,78,12,0,2,1,0
74,0,0,922,0,76,35,0
177,205,503,0,1014,3049,87,19
661,0,90,22,0,0,0,0
0,1,269,70,73,5,2,0
13,0,43,0,0,0,0,0
328,0,134,655,1020,6114,152,86
5228,114,394,18,0,11,0,17
372,171,159,5697,392,9311,674,14
0,0,84,2,2,0,0,0
0,0,90,0,0,0,0,0
3875,8,12,0,23,234,0,86
102,0,92,0,3,0,3,3
0,9,53,171,157,0,0,0
0,164,28,0,0,103,301,184
0,0,51,0,0,44,0,0
1143,251,562,1,1928,9293,860,788
906,0,86,90,0,0,0,0
146,14,42,6,115,203,16,188
2772,45,66,0,86,0,0,8
82,11,1,111,0,0,4,0
0,0,81,1,0,0,0,0
17,82,21,47,1416,154,0,146
453,0,16,46,31,0,0,0
95,0,8,0,0,0,23,0
518,1,0,2,0,0,60,0
0,0,62,3,0,0,0,0
5941,0,1534,87,6056,12848,798,155
151,0,48,0,0,0,2,0
0,16,219,60,91,0,0,0
0,0,68,0,0,0,0,0
0,0,83,0,0,0,0,2
0,49,0,22,228,164,2,476
0,0,85,0,0,0,0,0
4,470,3,10,0,402,92,32
1,30,30,106,0,130,0,190
69,285,295,1126,1451,4412,247,216
0,12,66,2,12,90,114,258
0,3,203,0,24,2,131,34
72,0,50,1,0,0,0,0
0,0,85,0,0,0,0,0
106,0,13,3,0,0,21,0
0,0,115,0,0,0,0,0
0,632,13,3,0,170,12,0
17,849,33,275,59,819,0,0
1367,0,65,0,3,459,1199,0
0,0,66,19,0,0,0,0
1,0,123,0,0,0,0,0
0,248,34,0,234,0,1991,793
0,0,116,3,0,0,0,0
16,0,68,1,0,0,1,0
0,4,24,5,171,1,0,0
0,2,0,95,244,0,0,412
0,0,0,10,0,27,36,118
0,0,80,0,0,0,0,0
36,2,83,0,0,74,0,0
0,64,1,75,86,98,0,51
0,0,2,72,2,0,0,0
0,0,85,0,0,1,0,0
0,3,33,20,0,20,127,0
1,0,82,0,0,0,2,0
0,0,65,1,10,64,30,0
2,458,32,25,0,52,0,28
0,0,83,0,0,0,0,0
4,0,74,105,263,1,0,0
53,0,102,0,0,124,0,0
4,0,448,75,47,13,3,0
23,0,43,1,0,0,0,0
70,0,25,0,0,0,0,0
0,599,1,1225,1445,1420,45,261
50,0,83,1,0,0,0,0
0,2,103,0,0,0,49,0
1,69,70,1,0,0,0,0
0,0,86,0,0,0,0,0
402,133,6,106,0,145,23,160
185,0,3,18,339,0,0,1
10,0,54,0,1,0,0,0
279,0,142,60,0,0,0,0
2,0,385,0,46,0,1,0
0,42,402,144,0,0,8,0
0,5,0,42,0,0,19,42
72,11,1403,498,232,3138,78,120
0,0,89,0,0,0,0,0
0,0,63,2,21,0,0,0
223,0,69,0,0,0,0,0
8,0,117,14,0,0,0,0
0,0,64,1,21,0,9,0
0,0,49,0,8,7,0,0
0,0,88,0,0,0,0,0
0,25,367,37,82,29,921,0
0,128,127,108,0,0,72,29
43,0,7,27,44,0,0,0
741,35,0,132,0,78,0,0
0,0,84,0,0,0,0,2
13,0,40,7,0,0,0,0
0,53,0,78,278,0,47,54
839,0,63,0,20,0,24,0
197,51,0,1,0,359,0,30
0,0,124,0,12,0,0,0
0,0,0,79,109,66,0,0
0,52,71,4,245,9,12,68
0,6,142,0,88,114,18,0
680,0,140,158,0,166,0,0
35,35,327,282,0,519,5,0
10,217,0,0,221,0,22,436
0,0,68,3,0,40,0,0
77,0,146,0,0,0,18,0
630,0,127,0,0,0,0,0
5,19,0,761,0,0,17419,4
0,0,92,0,0,0,0,0
0,0,86,0,1,0,0,0
0,0,96,0,0,0,0,0
46611,4059,22,118,11046,9331,23853,949
3,67,33,32,165,21,219,134
26,0,21,163,420,264,0,0
134,0,39,0,0,0,0,0
212,120,7,59,0,805,0,6
0,204,199,0,429,0,0,0
0,329,36,168,584,1,3,5
0,0,21,0,0,0,169,0
0,98,34,0,1,553,0,243
0,0,85,0,0,0,0,0
45,0,71,0,0,0,0,0
6,32,61,304,652,0,0,16
0,0,1,165,185,25,0,471
27,0,0,47,5,0,0,0
23,0,42,1,5,1,16,0
1,0,82,0,0,0,0,0
0,0,77,0,0,0,0,0
0,0,89,0,1,0,0,0
14,24,55,4,0,0,0,173
274,29,398,61,163,2,89,24
57,0,56,0,0,0,0,0
0,0,87,0,0,0,0,0
0,92,37,111,11,0,3,3
875,0,0,4,1,12,1027,0
257,0,71,0,0,0,0,0
0,0,60,73,0,17,21,0
21,43,152,0,394,96,102,0
22,363,4,247,0,966,42,74
404,1,291,0,0,0,1,0
479,2,18,0,34,10,0,6
1042,0,26,0,1,72,1065,0
0,0,86,0,0,0,0,0
24,0,44,0,1,0,0,119
0,0,43,47,0,0,113,393
71,5634,14,5,0,894,0,384
76,0,58,0,0,0,0,0
0,0,93,2,0,0,0,1
0,0,51,0,0,20,0,6
54,0,1,31,0,0,48,0
8,0,69,0,0,12,0,0
0,8,59,0,0,7,10,0
0,0,82,0,1,0,0,0
2,48,48,23,0,794,1,235
54,6,45,0,0,1,1,0
377,0,1329,3,0,1067,74,1023
0,0,93,0,0,0,0,0
0,0,88,0,0,0,0,0
26,5,9,103,115,58,0,0
145,0,77,1,18,0,1,0
0,211,235,6,0,82,29,1
36,1,55,10,0,0,0,0
214,75,77,3,0,426,0,4
536,1,0,1,0,359,0,5
234,0,56,3,0,0,0,0
10,0,41,19,0,338,21,147
38,14992,0,0,6150,3165,216,755
0,86,0,1829,0,276,0,5
0,26,59,0,0,4,1,0
0,0,16,408,0,17,0,73
129,0,83,0,0,2,0,0
4,244,73,1,0,129,0,0
0,0,90,0,0,0,0,0
207,0,4,2,0,0,2,0
0,0,83,0,0,0,0,0
0,0,12,874,25,335,5,0
110,0,0,353,4,151,0,1
0,0,49,326,64,482,0,182
2,851,4,781,3,575,0,13
6,370,24,17,93,102,178,0
338,0,68,20,2,0,0,0
102,564,32,458,718,37,10,75
73,0,57,0,0,0,0,0
203,124,1,1436,1,0,214,80
0,0,30,0,0,0,96,0
37,0,56,0,7,0,0,0
229,0,317,120,48,0,0,0
68,0,44,13,0,1,0,0
74,0,44,0,0,0,1,0
39,5,92,0,86,51,0,1
0,15,105,0,0,0,97,4
0,0,83,6,1,0,0,0
0,0,0,2,0,0,238,0
1,26,12,0,0,86,161,0
7262,1851,36735,1494,4090,19859,2909,3550
24,0,48,30,0,14,0,0
380,207,1,13,0,321,54,2
919,15,62,0,0,0,952,0
0,0,89,0,0,0,0,0
100,2,105,129,217,0,10,12
0,1,6,12,0,0,120,0
0,106,244,0,94,195,29,384
0,0,86,0,0,0,0,0
0,0,71,0,0,29,0,0
16,3,87,57,155,620,0,0
0,0,26,0,0,0,128,0
123,3025,4,19,0,2223,0,276
1,293,23,0,2366,0,399,4131
0,227,6,43,1026,0,0,937
1,108,32,0,1270,4,392,2947
0,0,83,2,0,0,0,0
0,0,87,0,0,0,0,1
0,0,39,91,683,18,0,183
0,26,41,26,0,0,0,0
0,0,86,0,0,0,0,0
8007,667,2785,2971,24713,56,2821,371
83,0,283,0,7,162,0,0
47,0,147,1,1,93,0,0
0,13,80,1,186,30,91,2
6,0,84,0,0,0,0,0
0,0,48,0,4,3,58,0
0,8,32,0,1,0,128,0
0,2,90,0,3,56,36,0
0,29,39,0,0,0,99,16
0,695,16,0,14,6,17,0
0,0,94,0,0,0,0,0
0,0,86,0,0,0,0,0
361,1,153,6,9,0,37,32
0,3646,4,0,0,279,0,0
0,0,8,63,0,8,1,2
1,611,33,9,0,158,25,0
0,0,0,56,7,0,0,0
169,0,1,584,253,529,388,18
0,0,84,0,0,1,0,0
0,5053,12,2,4,819,0,2
0,0,165,26,0,0,0,0
3,31,27,36,2,1,1,80
267,0,14,0,0,52,4,0
35,0,49,118,0,0,0,0
58,0,37,0,0,0,2,0
0,3,51,0,1,27,0,0
0,11,0,28,0,10,37,0
156,0,90,1,8,0,0,0
3365,143,223,5,0,114,24,6
51343,3246,35,797,3099,2004,24224,691
1,796,4,26,298,88,0,272
182,2,0,21,0,0,0,0
215,0,31,22,0,196,27,0
587,30,0,71,13,0,91,0
252,457,2224,6,1823,49,11,392
1320,927,25,46,3164,188,37481,1093
101,0,0,22,3,0,123,7
0,51,327,67,360,3451,174,197
0,0,45,7,50,31,1,141
0,0,93,0,0,0,0,0
630,0,191,56,348,3277,40,24
5435,33,514,10,297,5849,187,63
100,0,2,52,0,29,0,0
0,28,17,65,422,0,0,0
46,0,82,0,0,0,0,0
0,31,59,0,0,65,0,2
2992,0,70,9,0,0,27,6
6,0,82,0,0,0,0,0
0,248,10,0,661,0,9,0
362,0,28,0,0,28,6,0
0,0,89,1,0,0,0,0
1306,19,5094,140,50,5869,518,216
1795,0,231,14,0,1204,10,0
161,0,27,0,0,0,0,0
0,0,85,3,0,0,0,0
26,6,37,0,6,17,2,0
98,0,0,86,0,0,73,0
0,0,85,0,0,0,0,0
974,17,13,0,0,2,1015,0
68,0,41,1,4,39,55,0
5,16,74,1,297,254,310,0
88,57,206,0,1382,16,122,433
0,0,4,175,0,35,8,8
0,26,0,98,171,27,0,0
132,0,26,5,5,646,415,0
932,33,54,0,0,78,0,27
14,0,40,0,0,1,0,0
356,6,172,659,1064,6225,132,125
35,0,991,31,375,1948,237,16
60,6,24,2464,1459,0,1546,34
1397,97,185,0,32,4332,347,238
199,1,441,6,8,263,94,218
160,7,43,47,34,0,6,29
0,0,89,0,0,0,0,0
312,0,68,0,0,0,1,0
2,0,86,0,0,0,0,0
204,0,48,0,0,0,0,1
0,0,60,3,8,0,4,0
43,0,58,6,0,0,6,0
31513,1489,11841,5152,10794,64974,4453,2928
55,0,96,0,0,0,0,0
0,0,83,0,0,0,0,0
3,0,83,0,0,0,0,0
3435,30,1518,0,220,2854,446,52
498,182,42,48,0,111,12,2
31,0,0,5,24,1,1348,5
0,6,22,0,6,0,599,12
43,0,45,1756,1373,0,427,38
0,0,96,0,0,0,0,0
308,474,766,0,1155,3783,138,18
0,0,55,0,1,1,0,0
0,0,24,64,3,0,47,2
1237,7,0,0,0,0,890,0
0,0,55,11,22,55,19,0
0,0,76,0,1,0,0,0
0,226,11,28,1047,0,0,928
0,0,62,0,0,69,1,0
162,543,212,37,315,5900,174,1126
0,0,61,0,46,28,12,0
35,0,95,0,0,0,0,0
36,39,188,71,884,3,17,206
44,2,72,0,0,0,0,0
1599,1,567,84,1144,5950,609,121
0,0,81,2,0,0,0,0
0,0,82,0,0,0,0,0
23,33,85,0,1,0,0,0
0,0,83,0,0,0,0,0
0,0,79,0,0,0,0,0
526,1,19,33,0,0,0,0
28,0,6,1588,1,128,41,0
18,3,40,24,0,17,0,0
16,443,0,1602,2262,1767,26,188
0,0,27,13,1,0,0,0
0,164,98,88,0,147,2,0
0,0,85,0,0,0,0,0
0,0,85,0,1,0,0,0
0,71,3,22,0,67,0,12
448,0,102,1,304,222,6,0
40,0,155,0,31,0,4,0
1429,0,4,1,27,499,1279,0
0,58,52,23,0,75,0,19
0,361,44,0,0,0,100,2
105,0,45,0,0,0,0,0
0,0,50,0,0,0,0,16
0,16,45,0,0,0,0,41
687,0,291,0,0,1505,135,24
23,16,10,45,0,72,0,123
4,114,4,2,3100,276,1512,149
70,0,69,5,6,1,0,2
48,0,100,0,0,86,0,0
0,155,126,2,580,18,171,1158
0,15,4,128,17,0,0,2
0,60,0,0,0,81,279,61
0,0,108,103,47,48,46,0
2,77,71,0,0,4,0,0
0,0,0,41,3,18,2,0
0,0,89,0,0,0,0,0
0,0,41,5,4,1,195,5
0,0,86,0,0,0,0,0
560,79,574,98,307,27,92,77
0,0,26,6,0,0,137,0
487,53,84,8,357,878,152,413
38,0,0,29,0,0,0,0
60,0,105,4,23,0,80,0
40419,3405,19,1399,1186,4450,23494,337
7619,37,624,5,167,0,69,9
605,0,60,4,25,0,18,0
18,0,0,54,250,35,34,1
0,0,60,31,121,25,0,0
4,0,62,0,47,26,2,105
0,103,15,0,1170,0,411,3044
68,117,0,47,312,105,0,1339
0,26,138,17,0,0,0,0
63,4,2,23,0,0,0,0
382,391,68,46,264,273,3054,70
227,0,64,3,0,0,7,0
0,0,0,132,32,0,0,8
69,0,131,0,0,0,0,0
275,15,31,28,0,0,0,0
0,516,102,157,3504,167,1756,2820
9,93,72,0,633,40,252,0
0,103,332,1095,0,0,2,256
114,0,55,0,0,0,60,24
378,414,27,1,0,785,0,0
75,0,53,0,0,0,0,0
0,0,36,9,0,1,29,0
0,0,90,0,0,0,0,0
0,0,0,805,4,110,2,2
29,0,56,1,0,0,0,0
223,24,3,21,0,271,0,0
0,0,0,206,1,0,7,0
0,0,0,77,38,1,3,0
659,238,15,45,191,60,0,29
140,13,80,2,461,142,0,47
14,0,122,34,33,81,0,0
24,8,136,9,0,50,0,2
0,0,87,0,0,0,0,0
0,5,7,4,0,250,0,322
0,177,97,0,24,89,405,0
1,0,84,0,0,0,0,0
252,22,131,11,28,42,0,0
713,5,5,24,0,91,0,3
80,5687,93,116,24346,1,5171,446
0,1,62,0,0,0,49,0
0,0,83,0,0,0,0,0
0,0,50,11,4,0,47,0
0,0,90,0,0,0,0,0
4,0,36,22,0,0,0,0
1,0,224,0,0,0,0,0
116,0,85,340,0,0,61,0
0,0,76,1,0,0,0,0
0,0,0,109,4,0,0,3
0,48,0,57,0,0,0,0
0,46,21,86,0,0,0,0
0,5,0,406,0,23,0,0
1,0,36,19,3,47,9,0
0,6,82,111,0,0,0,0
0,62,0,78,0,0,0,1
38,0,164,111,2,0,11,0
0,0,23,19,0,0,0,0
0,1,107,0,0,0,3,0
0,148,0,67,4,0,12,0
0,0,182,2,0,0,0,0
0,0,33,12,0,0,0,1
5,39,0,326,83,0,0,0
0,0,47,14,0,0,0,0
0,0,0,87,1,0,0,13
1,0,20,41,0,1,0,0
0,0,1,153,0,0,0,4
16,0,0,122,0,124,21,0
0,8,7,312,0,11,0,0
0,0,0,94,0,10,0,0
1,2,6,184,0,20,0,0
0,0,19,177,0,0,0,0
0,0,0,230,0,0,0,0
0,37,40,136,0,2,0,8
0,1,0,193,0,1,9,0
0,114,35,88,0,14,0,0
0,0,17,39,0,1,26,2
