2,10,0.17768,8,0.0026932
2,10,0.177684013127,8,0.00240885749248
2,12,0.17609,8,0.0030399
2,14,0.177496483826,8,0.00578460264986
2,2,0.19361,8,5.6953e-17
2,4,0.18921,8,0.0031285
2,6,0.1849,8,0.0029813
2,8,0.18102,8,0.0026463
4,10,0.1774,8,0.0036102
4,10,0.177402719175,8,0.00322909992644
4,12,0.17806,8,0.0047339
4,14,0.177965307079,8,0.00512370411339
4,2,0.19361,8,5.6953e-17
4,4,0.18734,8,0.0034552
4,6,0.1803,8,0.0044837
4,8,0.17965,8,0.0038203
6,10,0.17862,8,0.0040871
6,10,0.178621659634,8,0.00365561906978
6,12,0.178996718237,8,0.00267516973609
6,14,0.17937177684,8,0.00584508105973
6,2,0.19408,8,0.0021016
6,4,0.18687,8,0.0019677
6,6,0.18189,8,0.0032026
6,8,0.179746835443,8,0.00362664408923
8,10,0.178527894984,8,0.00248785732047
8,12,0.179090482888,8,0.00451630363949
8,14,0.180121894046,8,0.00388190183675
8,2,0.19568,8,0.0038092
8,4,0.18574,8,0.00351
8,6,0.18199,8,0.0041247
8,8,0.179934364744,8,0.00361206943915
