0.004878,0.00044346,0.004878,0.00044346,0.16896,0.00044346,0.00044346,0.00044346,0.00044346,0.00044346,0.17339,0.004878,0.63902,0.00044346,0.00044346
0.18185,0.00030257,0.0033283,0.066868,0.024508,0.00030257,0.03056,0.0093797,0.00030257,0.0033283,0.1062,0.00030257,0.51467,0.00030257,0.057791
0.00044543,0.0093541,0.00044543,0.35679,0.00044543,0.00044543,0.00044543,0.00044543,0.00044543,0.00044543,0.28107,0.00044543,0.34788,0.00044543,0.00044543
0.00018536,0.0057461,0.0038925,0.0595,0.00018536,0.00018536,0.00018536,0.0075996,0.00018536,0.00018536,0.053939,0.0057461,0.86209,0.00018536,0.00018536
0.023755,0.00076628,0.09272,0.00076628,0.00076628,0.00076628,0.00076628,0.00076628,0.00076628,0.00076628,0.054406,0.00076628,0.81303,0.0084291,0.00076628
0.00079681,0.00079681,0.00079681,0.00079681,0.00079681,0.25578,0.00079681,0.00079681,0.00079681,0.00079681,0.00079681,0.00079681,0.73386,0.00079681,0.00079681
0.00040241,0.00040241,0.048692,0.00040241,0.00040241,0.00040241,0.0044266,0.00040241,0.00040241,0.00040241,0.0084507,0.00040241,0.934,0.00040241,0.00040241
0.034711,0.0016529,0.0016529,0.0016529,0.0016529,0.0016529,0.0016529,0.05124,0.0016529,0.0016529,0.0016529,0.067769,0.8281,0.0016529,0.0016529
0.13387,0.00053333,0.0752,0.00053333,0.00053333,0.00053333,0.0058667,0.0112,0.00053333,0.00053333,0.00053333,0.00053333,0.75253,0.00053333,0.016533
0.043185,0.00030628,0.3709,0.083002,0.00030628,0.00030628,0.00030628,0.00030628,0.0033691,0.024809,0.076876,0.00030628,0.34334,0.052374,0.00030628
0.0037607,0.00034188,0.0071795,0.10974,0.12342,0.00034188,0.010598,0.00034188,0.00034188,0.00034188,0.15419,0.00034188,0.58838,0.00034188,0.00034188
0.0019802,0.0019802,0.0019802,0.0019802,0.0019802,0.0019802,0.0019802,0.0019802,0.0019802,0.021782,0.0019802,0.0019802,0.95248,0.0019802,0.0019802
0.00049875,0.00049875,0.00049875,0.34464,0.00049875,0.00049875,0.00049875,0.00049875,0.00049875,0.00049875,0.64888,0.00049875,0.00049875,0.00049875,0.00049875
0.00071174,0.00071174,0.00071174,0.4847,0.40641,0.036299,0.029181,0.00071174,0.00071174,0.00071174,0.022064,0.00071174,0.014947,0.00071174,0.00071174
0.057069,0.00051414,0.00051414,0.051928,0.098201,0.00051414,0.00051414,0.00051414,0.010797,0.00051414,0.00051414,0.00051414,0.77172,0.00051414,0.0056555
0.04252,0.00052493,0.00052493,0.016273,0.00052493,0.011024,0.00052493,0.00052493,0.00052493,0.00052493,0.026772,0.00052493,0.89816,0.00052493,0.00052493
0.27314,0.00028129,0.00028129,0.00028129,0.00028129,0.18031,0.0059072,0.059353,0.00028129,0.0030942,0.14937,0.0059072,0.10155,0.00028129,0.21969
0.00011827,0.00011827,0.00011827,0.15387,0.00011827,0.099468,0.00011827,0.00011827,0.00011827,0.00011827,0.62578,0.00011827,0.093554,0.00011827,0.026138
0.00061538,0.019077,0.47446,0.00061538,0.00061538,0.074462,0.00061538,0.00061538,0.00061538,0.019077,0.0067692,0.00061538,0.40062,0.00061538,0.00061538
0.00017559,0.00017559,0.0036874,0.00017559,0.32853,0.00017559,0.00017559,0.00017559,0.00017559,0.00017559,0.16874,0.18455,0.29166,0.00017559,0.021247
0.049715,0.00037951,0.00037951,0.00037951,0.00037951,0.00037951,0.00037951,0.00037951,0.00037951,0.00037951,0.0041746,0.00037951,0.94156,0.00037951,0.00037951
0.0044807,0.00040733,0.045214,0.0044807,0.00040733,0.00040733,0.00040733,0.00040733,0.00040733,0.00040733,0.60733,0.0044807,0.33035,0.00040733,0.00040733
0.00042644,0.00042644,0.00042644,0.00042644,0.00042644,0.00042644,0.26055,0.00042644,0.00042644,0.00042644,0.27761,0.00042644,0.45672,0.00042644,0.00042644
0.257,0.018228,0.00025674,0.00025674,0.00025674,0.00025674,0.12092,0.00025674,0.00025674,0.00025674,0.069576,0.054172,0.47779,0.00025674,0.00025674
0.010797,0.00051414,0.00051414,0.031362,0.00051414,0.015938,0.00051414,0.00051414,0.00051414,0.00051414,0.00051414,0.0056555,0.93111,0.00051414,0.00051414
0.00020555,0.00020555,0.08037,0.0084275,0.00020555,0.002261,0.0043165,0.00020555,0.00020555,0.00020555,0.041316,0.00020555,0.86146,0.00020555,0.00020555
0.00040568,0.00040568,0.00040568,0.00040568,0.00040568,0.04503,0.00040568,0.00040568,0.00040568,0.0044625,0.60081,0.00040568,0.34523,0.00040568,0.00040568
0.00044743,0.00044743,0.00044743,0.009396,0.28233,0.00044743,0.00044743,0.00044743,0.00044743,0.00044743,0.12573,0.00044743,0.57763,0.00044743,0.00044743
0.00013254,0.00013254,0.22147,0.027966,0.022664,0.00013254,0.021339,0.013386,0.00013254,0.00013254,0.17508,0.00013254,0.50113,0.00013254,0.016037
0.0077922,0.0040816,0.00037106,0.048609,0.18219,0.033766,0.00037106,0.00037106,0.00037106,0.0040816,0.0040816,0.030056,0.68312,0.00037106,0.00037106
0.00044743,0.00044743,0.018345,0.00044743,0.00044743,0.00044743,0.38076,0.009396,0.00044743,0.00044743,0.24653,0.009396,0.3226,0.009396,0.00044743
0.00045977,0.00045977,0.00045977,0.27632,0.00045977,0.00045977,0.00045977,0.00045977,0.00045977,0.00045977,0.69931,0.014253,0.0050575,0.00045977,0.00045977
0.00016407,0.00016407,0.00016407,0.5662,0.00016407,0.0018048,0.00016407,0.00016407,0.00016407,0.00016407,0.27744,0.00016407,0.13634,0.016571,0.00016407
0.00061538,0.012923,0.00061538,0.23446,0.17292,0.00061538,0.00061538,0.00061538,0.00061538,0.00061538,0.025231,0.00061538,0.54831,0.00061538,0.00061538
0.00061162,0.00061162,0.00061162,0.00061162,0.3737,0.012844,0.00061162,0.00061162,0.00061162,0.00061162,0.080122,0.00061162,0.52049,0.0067278,0.00061162
0.00011689,0.0012858,0.00011689,0.14623,0.00011689,0.0024547,0.00011689,0.00011689,0.00011689,0.00011689,0.20234,0.0012858,0.64535,0.00011689,0.00011689
0.04,0.00056338,0.08507,0.00056338,0.00056338,0.00056338,0.00056338,0.090704,0.00056338,0.00056338,0.00056338,0.00056338,0.77803,0.00056338,0.00056338
0.00016461,0.00016461,0.00016461,0.64049,0.00016461,0.00016461,0.0034568,0.00016461,0.00016461,0.00016461,0.24214,0.00016461,0.11045,0.00016461,0.0018107
0.00037383,0.00037383,0.045234,0.015327,0.1686,0.00037383,0.0041121,0.00037383,0.00037383,0.00037383,0.32187,0.00037383,0.4415,0.00037383,0.00037383
0.0008658,0.018182,0.0008658,0.018182,0.0095238,0.052814,0.0008658,0.0008658,0.0008658,0.0008658,0.0095238,0.0008658,0.88398,0.0008658,0.0008658
0.00045147,0.0049661,0.20361,0.0049661,0.00045147,0.00045147,0.00045147,0.013995,0.00045147,0.0049661,0.032054,0.27585,0.40226,0.054628,0.00045147
0.0012121,0.013333,0.0012121,0.098182,0.0012121,0.0012121,0.0012121,0.0012121,0.0012121,0.0012121,0.0012121,0.0012121,0.72848,0.14667,0.0012121
0.0021053,0.0021053,0.023158,0.0021053,0.0021053,0.0021053,0.0021053,0.0021053,0.0021053,0.0021053,0.0021053,0.0021053,0.88632,0.0021053,0.065263
0.0014599,0.0014599,0.0014599,0.0014599,0.24964,0.0014599,0.016058,0.0014599,0.0014599,0.0014599,0.0014599,0.0014599,0.71679,0.0014599,0.0014599
0.015292,0.00029985,0.10225,0.11724,0.030285,0.00029985,0.057271,0.00029985,0.0092954,0.0062969,0.65697,0.00029985,0.0032984,0.00029985,0.00029985
0.012717,0.0011561,0.047399,0.41734,0.29017,0.0011561,0.0011561,0.0011561,0.0011561,0.0011561,0.0011561,0.0011561,0.18613,0.035838,0.0011561
0.00022805,0.0047891,0.0025086,0.00022805,0.00022805,0.00022805,0.00022805,0.00022805,0.00022805,0.00022805,0.00022805,0.00022805,0.98997,0.00022805,0.00022805
0.018487,0.0016807,0.0016807,0.16975,0.0016807,0.035294,0.018487,0.0016807,0.0016807,0.0016807,0.0016807,0.0016807,0.74118,0.0016807,0.0016807
0.00097561,0.00097561,0.00097561,0.00097561,0.00097561,0.059512,0.21561,0.00097561,0.00097561,0.00097561,0.00097561,0.00097561,0.71317,0.00097561,0.00097561
0.054867,0.0017699,0.0017699,0.037168,0.037168,0.019469,0.0017699,0.0017699,0.0017699,0.0017699,0.0017699,0.0017699,0.83363,0.0017699,0.0017699
0.00051414,0.00051414,0.00051414,0.041645,0.00051414,0.00051414,0.00051414,0.00051414,0.015938,0.00051414,0.031362,0.00051414,0.9054,0.00051414,0.00051414
0.00088889,0.00088889,0.00088889,0.00088889,0.00088889,0.10756,0.00088889,0.00088889,0.00088889,0.00088889,0.00088889,0.00088889,0.88089,0.00088889,0.00088889
0.00024783,0.0027261,0.00024783,0.12416,0.00024783,0.00024783,0.00024783,0.00024783,0.00024783,0.0027261,0.77844,0.00024783,0.089467,0.00024783,0.00024783
0.049385,0.00022346,0.00022346,0.033743,0.0024581,0.00022346,0.00022346,0.0024581,0.21698,0.00022346,0.41587,0.00022346,0.27732,0.00022346,0.00022346
0.00085837,0.00085837,0.28412,0.19828,0.00085837,0.00085837,0.00085837,0.00085837,0.00085837,0.00085837,0.25837,0.00085837,0.24979,0.00085837,0.00085837
0.068308,0.00061538,0.00061538,0.216,0.19138,0.062154,0.00061538,0.00061538,0.00061538,0.00061538,0.00061538,0.00061538,0.456,0.00061538,0.00061538
0.00020725,0.00020725,0.0043523,0.64062,0.00020725,0.00020725,0.00020725,0.00020725,0.00020725,0.00020725,0.35254,0.00020725,0.00020725,0.00020725,0.00020725
0.00061538,0.00061538,0.44369,0.00061538,0.00061538,0.00061538,0.00061538,0.00061538,0.00061538,0.0067692,0.056,0.012923,0.47446,0.00061538,0.00061538
0.0005168,0.0005168,0.026357,0.021189,0.39328,0.0005168,0.0005168,0.0005168,0.0005168,0.0005168,0.0056848,0.0005168,0.54832,0.0005168,0.0005168
0.00062696,0.013166,0.0068966,0.24514,0.13229,0.038245,0.00062696,0.025705,0.00062696,0.00062696,0.082132,0.00062696,0.40815,0.038245,0.0068966
0.00082305,0.00082305,0.00082305,0.11605,0.11605,0.19012,0.0090535,0.0090535,0.00082305,0.00082305,0.00082305,0.00082305,0.55226,0.00082305,0.00082305
0.013544,0.00051199,4.6544e-05,4.6544e-05,0.13409,0.034024,0.010752,4.6544e-05,4.6544e-05,0.71357,0.072655,4.6544e-05,0.014941,0.0056318,4.6544e-05
0.0028052,4.5988e-05,4.5988e-05,0.068108,4.5988e-05,4.5988e-05,0.247,0.00096574,0.0060244,4.5988e-05,0.60202,4.5988e-05,0.015682,4.5988e-05,0.057071
0.019469,0.0017699,0.019469,0.14336,0.037168,0.0017699,0.0017699,0.0017699,0.0017699,0.0017699,0.0017699,0.0017699,0.76283,0.0017699,0.0017699
0.00019743,0.00019743,0.00019743,0.041658,0.00019743,0.00019743,0.00019743,0.00019743,0.0061204,0.0021718,0.84719,0.00019743,0.09694,0.0041461,0.00019743
0.00085837,0.00085837,0.00085837,0.00085837,0.0094421,0.00085837,0.00085837,0.00085837,0.0094421,0.026609,0.00085837,0.00085837,0.94506,0.00085837,0.00085837
0.000409,0.000409,0.000409,0.008589,0.35624,0.000409,0.000409,0.000409,0.000409,0.000409,0.029039,0.000409,0.60164,0.000409,0.000409
0.00037383,0.00037383,0.00037383,0.00037383,0.00037383,0.00037383,0.00037383,0.0041121,0.00037383,0.015327,0.015327,0.00037383,0.96112,0.00037383,0.00037383
0.00029283,0.00029283,0.00029283,0.035432,0.15256,0.00029283,0.0032211,0.00029283,0.0032211,0.00029283,0.061786,0.00029283,0.74114,0.00029283,0.00029283
0.00074906,0.0082397,0.00074906,0.00074906,0.00074906,0.22547,0.00074906,0.00074906,0.00074906,0.00074906,0.00074906,0.00074906,0.7573,0.00074906,0.00074906
0.00024907,0.00024907,0.0052304,0.032628,0.00024907,0.00024907,0.00024907,0.00024907,0.31656,0.00024907,0.37385,0.00024907,0.26924,0.00024907,0.00024907
0.00037244,0.00037244,0.16052,0.011546,0.018994,0.00037244,0.00037244,0.026443,0.00037244,0.01527,0.00037244,0.00037244,0.76387,0.00037244,0.00037244
0.00035778,0.00035778,0.11127,0.1864,0.00035778,0.0039356,0.00035778,0.00035778,0.00035778,0.054025,0.00035778,0.00035778,0.64079,0.00035778,0.00035778
0.00014545,0.0074182,0.00014545,0.00014545,0.00014545,0.12087,0.0016,0.00014545,0.00014545,0.00014545,0.84378,0.00014545,0.0016,0.00014545,0.023418
0.00088889,0.00088889,0.00088889,0.027556,0.14311,0.00088889,0.018667,0.00088889,0.00088889,0.00088889,0.27644,0.00088889,0.52533,0.00088889,0.00088889
0.0002805,0.0002805,0.0002805,0.1209,0.0002805,0.0002805,0.0002805,0.0002805,0.011501,0.0002805,0.49677,0.0002805,0.36774,0.0002805,0.0002805
0.25698,0.0005698,0.0062678,0.0005698,0.0005698,0.0005698,0.0005698,0.011966,0.0005698,0.051852,0.17151,0.0005698,0.4963,0.0005698,0.0005698
0.00069204,0.00069204,0.00069204,0.0076125,0.38824,0.00069204,0.00069204,0.00069204,0.021453,0.00069204,0.00069204,0.062976,0.49896,0.014533,0.00069204
0.0005168,0.0005168,0.0005168,0.078036,0.0005168,0.0005168,0.0005168,0.0005168,0.0056848,0.0005168,0.052196,0.0005168,0.8584,0.0005168,0.0005168
0.00054496,0.00054496,0.087738,0.00054496,0.16403,0.00054496,0.00054496,0.00054496,0.00054496,0.00054496,0.00054496,0.082289,0.65995,0.00054496,0.00054496
0.00093897,0.00093897,0.00093897,0.010329,0.00093897,0.24507,0.010329,0.00093897,0.00093897,0.00093897,0.00093897,0.010329,0.69577,0.019718,0.00093897
0.00027972,0.00027972,0.081399,0.0030769,0.00027972,0.00027972,0.00027972,0.045035,0.00027972,0.00027972,0.46462,0.00027972,0.40308,0.00027972,0.00027972
0.00037807,0.00037807,0.00037807,0.0041588,0.15539,0.00037807,0.00037807,0.075992,0.00037807,0.00037807,0.0079395,0.00037807,0.75274,0.00037807,0.00037807
0.3708,0.00031397,0.012873,0.00031397,0.00031397,0.00031397,0.00031397,0.00031397,0.00031397,0.00031397,0.031711,0.00031397,0.58116,0.00031397,0.00031397
0.056983,0.0011173,0.0011173,0.0011173,0.0011173,0.0011173,0.0011173,0.0011173,0.0011173,0.0011173,0.0011173,0.0011173,0.92849,0.0011173,0.0011173
0.00032733,0.0036007,0.00032733,0.046154,0.00032733,0.00032733,0.00032733,0.0036007,0.00032733,0.00032733,0.016694,0.0036007,0.92013,0.0036007,0.00032733
0.010169,0.00048426,0.00048426,0.00048426,0.015012,0.00048426,0.00048426,0.00048426,0.010169,0.00048426,0.082809,0.00048426,0.877,0.00048426,0.00048426
0.0018692,0.0018692,0.0018692,0.0018692,0.0018692,0.039252,0.0018692,0.020561,0.0018692,0.0018692,0.0018692,0.020561,0.71215,0.18879,0.0018692
0.00034662,0.00034662,0.00034662,0.035009,0.0038128,0.00034662,0.00034662,0.00034662,0.010745,0.00034662,0.91542,0.00034662,0.028076,0.00034662,0.0038128
0.00050891,0.00050891,0.071756,0.020865,0.00050891,0.1888,0.00050891,0.00050891,0.00050891,0.056489,0.081934,0.143,0.4229,0.010687,0.00050891
0.000246,0.000246,0.000246,0.17983,0.000246,0.000246,0.000246,0.000246,0.000246,0.000246,0.81697,0.000246,0.000246,0.000246,0.000246
0.066667,0.00082305,0.00082305,0.033745,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.11605,0.00082305,0.76626,0.00082305,0.0090535
0.00024907,0.00024907,0.010212,0.13724,0.00024907,0.00024907,0.00024907,0.00024907,0.00024907,0.00024907,0.79726,0.00024907,0.052553,0.00024907,0.00024907
0.0001581,0.0001581,0.0001581,0.025455,0.0001581,0.0033202,0.0001581,0.0017391,0.0001581,0.0001581,0.60885,0.0001581,0.30846,0.0001581,0.050751
0.00049628,0.00049628,0.015385,0.069975,0.00049628,0.00049628,0.00049628,0.00049628,0.00049628,0.00049628,0.12457,0.00049628,0.77965,0.0054591,0.00049628
0.00087336,0.00087336,0.009607,0.00087336,0.00087336,0.00087336,0.00087336,0.00087336,0.00087336,0.00087336,0.21921,0.00087336,0.7607,0.00087336,0.00087336
0.00082988,0.00082988,0.00082988,0.00082988,0.00082988,0.2,0.00082988,0.00082988,0.00082988,0.0091286,0.00082988,0.00082988,0.77261,0.00082988,0.0091286
0.088536,0.00035273,0.24727,0.010935,0.00035273,0.00035273,0.00035273,0.00035273,0.00035273,0.0038801,0.042681,0.039153,0.5612,0.00035273,0.0038801
0.014123,0.00045558,0.00045558,0.00045558,0.37859,0.00045558,0.014123,0.00045558,0.00045558,0.00045558,0.21913,0.00045558,0.36036,0.00045558,0.0095672
0.36933,0.00018365,0.00018365,0.00018365,0.090174,0.00018365,0.0020202,0.00018365,0.00018365,0.00018365,0.00018365,0.014876,0.42443,0.00018365,0.097521
0.00045558,0.00045558,0.00045558,0.068793,0.032346,0.00045558,0.018679,0.00045558,0.00045558,0.00045558,0.7385,0.00045558,0.13713,0.00045558,0.00045558
0.00025806,0.00025806,0.00025806,0.04671,0.00025806,0.00025806,0.00025806,0.00025806,0.00025806,0.00025806,0.81574,0.0028387,0.13187,0.00025806,0.00025806
0.15235,0.00072202,0.051264,0.00072202,0.029603,0.00072202,0.015162,0.00072202,0.00072202,0.00072202,0.00072202,0.13069,0.61444,0.00072202,0.00072202
0.11877,0.00021954,0.00021954,0.11658,0.00021954,0.00021954,0.0046103,0.0024149,0.00021954,0.00021954,0.45027,0.0024149,0.2966,0.0024149,0.0046103
0.00056657,0.00056657,0.00056657,0.0062323,0.00056657,0.00056657,0.0062323,0.00056657,0.00056657,0.00056657,0.045892,0.56714,0.35751,0.00056657,0.011898
0.00032949,0.00032949,0.00032949,0.013509,0.00032949,0.00032949,0.00032949,0.00032949,0.00032949,0.00032949,0.14201,0.00032949,0.84053,0.00032949,0.00032949
0.0014388,0.0014388,0.0014388,0.0014388,0.28921,0.0014388,0.0014388,0.0014388,0.0014388,0.0014388,0.0014388,0.0014388,0.69209,0.0014388,0.0014388
0.025514,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.00082305,0.96379,0.00082305,0.00082305
0.0013793,0.0013793,0.0013793,0.0013793,0.0013793,0.0013793,0.0013793,0.0013793,0.015172,0.0013793,0.0013793,0.0013793,0.58069,0.1669,0.22207
0.0008658,0.07013,0.55498,0.0008658,0.0008658,0.0008658,0.0008658,0.0008658,0.0008658,0.0008658,0.0008658,0.0008658,0.3645,0.0008658,0.0008658
0.0002736,0.0002736,0.0030096,0.17811,0.0002736,0.31218,0.0002736,0.0002736,0.011218,0.12886,0.0002736,0.079617,0.0002736,0.28482,0.0002736
0.0018692,0.0018692,0.0018692,0.0018692,0.020561,0.17009,0.0018692,0.0018692,0.0018692,0.0018692,0.0018692,0.057944,0.73084,0.0018692,0.0018692
0.0069401,0.00063091,0.00063091,0.18991,0.29085,0.00063091,0.00063091,0.00063091,0.00063091,0.00063091,0.00063091,0.00063091,0.43596,0.00063091,0.070032
0.010427,0.00094787,0.00094787,0.00094787,0.00094787,0.19052,0.00094787,0.00094787,0.00094787,0.00094787,0.00094787,0.00094787,0.78768,0.00094787,0.00094787
0.020736,0.0006689,0.29498,0.034114,0.0006689,0.0073579,0.020736,0.0006689,0.0006689,0.0006689,0.0006689,0.027425,0.5893,0.0006689,0.0006689
0.00037807,0.00037807,0.24991,0.00037807,0.00037807,0.00037807,0.00037807,0.00037807,0.00037807,0.00037807,0.041966,0.35577,0.3293,0.019282,0.00037807
0.065798,0.00065147,0.0071661,0.00065147,0.00065147,0.00065147,0.033225,0.11792,0.00065147,0.00065147,0.065798,0.00065147,0.43713,0.065798,0.20261
0.00048426,0.00048426,0.0053269,0.00048426,0.00048426,0.00048426,0.00048426,0.058596,0.00048426,0.00048426,0.17482,0.00048426,0.72688,0.00048426,0.02954
0.00048193,0.00048193,0.058313,0.00048193,0.00048193,0.0053012,0.00048193,0.0053012,0.00048193,0.00048193,0.0053012,0.32337,0.59807,0.00048193,0.00048193
0.00037523,0.00037523,0.10544,0.30807,0.00037523,0.00037523,0.00037523,0.00037523,0.00037523,0.00037523,0.030394,0.00037523,0.55197,0.00037523,0.00037523
0.00062696,0.00062696,0.00062696,0.00062696,0.00062696,0.00062696,0.00062696,0.00062696,0.00062696,0.00062696,0.031975,0.00062696,0.95361,0.0068966,0.00062696
0.00055402,0.00055402,0.00055402,0.061496,0.00055402,0.00055402,0.00055402,0.00055402,0.0060942,0.00055402,0.00055402,0.00055402,0.92576,0.00055402,0.00055402
0.00034423,0.0037866,0.00034423,0.08296,0.00034423,0.00034423,0.00034423,0.00034423,0.00034423,0.00034423,0.25508,0.00034423,0.65439,0.00034423,0.00034423
0.0005305,0.0005305,0.0005305,0.22334,0.0005305,0.0005305,0.0005305,0.0005305,0.0005305,0.0005305,0.34536,0.0005305,0.42493,0.0005305,0.0005305
0.00079681,0.00079681,0.00079681,0.00079681,0.00079681,0.25578,0.00079681,0.00079681,0.00079681,0.00079681,0.00079681,0.0087649,0.7259,0.00079681,0.00079681
0.2272,0.00050378,0.00050378,0.035768,0.00050378,0.00050378,0.00050378,0.015617,0.00050378,0.00050378,0.70076,0.00050378,0.015617,0.00050378,0.00050378
0.00036036,0.00036036,0.032793,0.047207,0.00036036,0.00036036,0.00036036,0.00036036,0.00036036,0.00036036,0.48685,0.00036036,0.40757,0.021982,0.00036036
0.010687,0.00050891,0.010687,0.15318,0.00050891,0.00050891,0.00050891,0.005598,0.010687,0.00050891,0.041221,0.00050891,0.76387,0.00050891,0.00050891
