0.00061538,0.00061538,0.54831,0.39446,0.056
0.096943,0.25415,0.00087336,0.018341,0.62969
0.049163,0.0002574,0.12124,0.13668,0.69266
0.29492,0.0011299,0.0011299,0.0011299,0.70169
0.0054991,0.13877,0.708,0.067426,0.080307
0.24508,0.00047962,0.00047962,0.038849,0.71511
0.29488,0.0037736,0.32902,0.12417,0.24816
0.82095,0.17333,0.0019048,0.0019048,0.0019048
0.42626,0.0020202,0.24444,0.042424,0.28485
0.66829,0.14797,0.001626,0.001626,0.18049
0.81261,0.037838,0.14595,0.0018018,0.0018018
0.53524,0.0019048,0.45905,0.0019048,0.0019048
0.9451,0.0039216,0.0039216,0.043137,0.0039216
0.99036,0.0024096,0.0024096,0.0024096,0.0024096
0.84645,0.005379,0.034719,0.064059,0.049389
0.97228,0.0019802,0.0019802,0.021782,0.0019802
0.90222,0.032381,0.064127,0.00063492,0.00063492
0.91409,0.068456,0.0013423,0.0013423,0.014765
0.52315,0.010837,0.00098522,0.13892,0.32611
0.73521,0.0028169,0.25634,0.0028169,0.0028169
0.84791,0.084087,0.00033501,0.017085,0.050586
0.89512,0.057069,0.00051414,0.015938,0.031362
0.60482,0.0024096,0.38795,0.0024096,0.0024096
0.44674,0.19832,0.00042105,0.038316,0.31621
0.87332,0.010474,0.0054863,0.00049875,0.11022
0.0012121,0.086061,0.4497,0.0012121,0.46182
0.21345,0.55518,0.056583,0.14062,0.034174
0.17465,0.14008,0.066008,0.51868,0.10058
0.0027329,0.00024845,0.015155,0.14435,0.83752
0.063216,0.0088233,0.78623,0.078359,0.06337
0.12762,0.00063492,0.0069841,0.85143,0.013333
0.0011561,0.035838,0.0011561,0.68324,0.27861
0.6106,0.12053,0.0013245,0.26623,0.0013245
0.17802,0.41978,0.0021978,0.3978,0.0021978
0.1736,0.010049,0.25241,0.55586,0.0080788
0.6113,0.0011299,0.0011299,0.38531,0.0011299
0.10687,0.00044346,0.00044346,0.74989,0.14235
0.49831,0.0011299,0.19322,0.30621,0.0011299
0.4553,0.0005168,0.0005168,0.36744,0.17623
0.52034,0.054927,0.00041929,0.21426,0.21006
0.85689,0.00058651,0.00058651,0.047507,0.094428
0.9367,0.0006734,0.0006734,0.0006734,0.061279
